Field1,Field2,Field3_text,Field3_links,Field4
ОБ ОСОБЕННОСТЯХ ПРОФЕССИОНАЛЬНОЙ ЗАБОЛЕВАЕМОСТИ В РЕСПУБЛИКЕ БАШКОРТОСТАН И НЕОБХОДИМЫХ ДОПОЛНИТЕЛЬНЫХ МЕРАХ ПО ЕЕ ПРОФИЛАКТИКЕ,"Гильманов Ш.З., Ямалиев А.Р., Сандакова И.В., Степанов Е.Г., Пермина Г.Я., Давлетнуров Н.Х.",Медицина труда и экология человека,https://elibrary.ru/contents.asp?id=34903101,"
Медицина труда и экология человека. 
2017. 
№ 4 (12).  С. 59-64.
"
РЕТРОСПЕКТИВНЫЙ АНАЛИЗ РИСКА ПОДЗЕМНЫХ ГОРНОРАБОЧИХ УГОЛЬНЫХ ШАХТ ДОНБАССА,"Овчаренко В.Л., Кременев О.Г.",Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=34520914,"
Научный вестник НИИГД Респиратор. 
2017. 
№ 3 (54).  С. 110-117.
"
ЭКСПЛУАТАЦИОННЫЕ СВОЙСТВА ТКАНИ ДЛЯ СПЕЦОДЕЖДЫ ШАХТЕРОВ,"Долженков А.Ф., Тарасенко С.Л.",Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=34544591,"
Научный вестник НИИГД Респиратор. 
2017. 
№ 4 (54).  С. 92-100.
"
ПРИОРИТЕТНЫЕ НАПРАВЛЕНИЯ В ОРГАНИЗАЦИИ БЕЗОПАСНОЙ ПРОИЗВОДСТВЕННОЙ ДЕЯТЕЛЬНОСТИ,Подгородецкий Н.С.,Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=34476739,"
Научный вестник НИИГД Респиратор. 
2017. 
№ 2 (54).  С. 96-102.
"
СОТРУДНИЧЕСТВО СТОРОН СОЦИАЛЬНОГО ПАРТНЕРСТВА В РЕШЕНИИ ЗАДАЧ УЛУЧШЕНИЯ УСЛОВИЙ И ОХРАНЫ ТРУДА,Иванова Л.Х.,Медицина труда и экология человека,https://elibrary.ru/contents.asp?id=34332778,"
Медицина труда и экология человека. 
2016. 
№ 4 (8).  С. 12-17.
"
СОВРЕМЕННЫЕ ПРОБЛЕМЫ ОХРАНЫ ТРУДА НА ПРОИЗВОДСТВЕ,"Анисимов И.М., Фомин А.И.",Вестник научного центра по безопасности работ в угольной промышленности,https://elibrary.ru/contents.asp?id=34193438,"
Вестник научного центра по безопасности работ в угольной промышленности. 
2015. 
№ 2.  С. 74-78.
"
РЕФОРМА ОТЕЧЕСТВЕННОЙ СИСТЕМЫ ВОЕННОГО ОБРАЗОВАНИЯ: ИСТОРИЧЕСКОЕ ИЗМЕРЕНИЕ,"Зыков А.Н., Куликова О.А., Зыкова А.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=34182702,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2015. 
Т. 2. № 6 (28).  С. 102-105.
"
АНАЛИЗ НЕКОТОРЫХ ЭКОНОМИЧЕСКИХ АСПЕКТОВ КАЧЕСТВА ЖИЗНИ ТРУДОСПОСОБНОГО НАСЕЛЕНИЯ,Усикова О.В.,Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33990663,"
Сиббезопасность-Спассиб. 
2014. 
№ 1.  С. 59-62.
"
ВОЗМОЖНОСТИ РЕАЛИЗАЦИИ АУТСОРСИНГА ПРИ ОБЕСПЕЧЕНИИ БЕЗОПАСНОСТИ ПРОИЗВОДСТВЕННОЙ ДЕЯТЕЛЬНОСТИ В ОРГАНИЗАЦИЯХ,Мучин П.В.,Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33990663,"
Сиббезопасность-Спассиб. 
2014. 
№ 1.  С. 70-74.
"
ОХРАНА ТРУДА КАК СОСТАВЛЯЮЩАЯ КАЧЕСТВА ТРУДОВОЙ ЖИЗНИ РАБОТАЮЩЕГО НАСЕЛЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,Усикова О.В.,Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33990663,"
Сиббезопасность-Спассиб. 
2014. 
№ 1.  С. 82-86.
"
АНАЛИТИЧЕСКАЯ МОДЕЛЬ УДАРНО-ВОЛНОВОГО ПРОЦЕССА ВЗАИМОДЕЙСТВИЯ ВЫСОКОСКОРОСТНОГО УДАРНИКА И ПРЕГРАДЫ,"Колодяжный М.В., Косенок Ю.Н.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=33946547,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2013. 
№ 12 (16).  С. 102-105.
"
МОТИВАЦИЯ РАБОТНИКОВ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА К БЕЗОПАСНОМУ ТРУДУ,Медведев В.И.,Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33898738,"
Сиббезопасность-Спассиб. 
2013. 
№ 1.  С. 163-167.
"
ОБ ОПЫТЕ ПРИМЕНЕНИЯ НОРМАТИВОВ ЧИСЛЕННОСТИ СПЕЦИАЛИСТОВ ПО ОХРАНЕ ТРУДА В СИСТЕМЕ ВЫСШЕГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ,Мучин П.В.,Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33898738,"
Сиббезопасность-Спассиб. 
2013. 
№ 1.  С. 168-172.
"
ПРОГНОЗИРОВАНИЕ ТРАВМАТИЗМА СРЕДИ ШАХТЕРОВ ПОСРЕДСТВОМ АНАЛИЗА РИСКОВ ТРАВМИРОВАНИЯ,"Пустовит А.Е., Козлов В.И.",Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33898738,"
Сиббезопасность-Спассиб. 
2013. 
№ 1.  С. 234-238.
"
ЭКОНОМИЧЕСКИЕ АСПЕКТЫ ДИФФЕРЕНЦИРОВАННОГО ПОДХОДА К АТТЕСТАЦИИ РАБОЧИХ МЕСТ,"Тарасова Ю.В., Усикова О.В.",Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33898738,"
Сиббезопасность-Спассиб. 
2013. 
№ 1.  С. 243-248.
"
О СОЗДАНИИ СЛУЖБ ОХРАНЫ ТРУДА В ОРГАНИЗАЦИЯХ,Мучин П.В.,Сиббезопасность-Спассиб,https://elibrary.ru/contents.asp?id=33775441,"
Сиббезопасность-Спассиб. 
2012. 
№ 1.  С. 93-96.
"
